"term","estimate","lower95","upper95","num_boots","park","resp"
"Intercept",22.0901166384039,16.4970727612849,28.2534035399513,1000,"GWMP","tree_40cm_BA_NatCan"
"Slope",0.722227447868465,-0.155522585193473,1.53546101848802,1000,"GWMP","tree_40cm_BA_NatCan"
"c1_response",22.8123440862724,17.2489746777673,28.8594668600632,1000,"GWMP","tree_40cm_BA_NatCan"
"c2_response",23.5345715341409,17.7245931623364,29.5727747344033,1000,"GWMP","tree_40cm_BA_NatCan"
"c3_response",24.2567989820093,18.0190883407072,30.4466584517987,1000,"GWMP","tree_40cm_BA_NatCan"
"Intercept",NA,NA,NA,NA,"GWMP","tree_40cm_BA_NatOth"
"Slope",NA,NA,NA,NA,"GWMP","tree_40cm_BA_NatOth"
"c3_response",NA,NA,NA,NA,"GWMP","tree_40cm_BA_NatOth"
"c1_response",NA,NA,NA,NA,"GWMP","tree_40cm_BA_NatOth"
"c2_response",NA,NA,NA,NA,"GWMP","tree_40cm_BA_NatOth"
"Intercept",22.0503962803083,15.7714117518323,28.2018806638994,1000,"GWMP","tree_40cm_BA_Total"
"Slope",0.776987358621613,-0.00867571278673788,1.53681056398604,1000,"GWMP","tree_40cm_BA_Total"
"c1_response",22.8273836389299,16.4873593582704,29.2393363750977,1000,"GWMP","tree_40cm_BA_Total"
"c2_response",23.6043709975515,17.1037041466515,30.1116217937206,1000,"GWMP","tree_40cm_BA_Total"
"c3_response",24.3813583561732,17.6140431367793,31.0665279032348,1000,"GWMP","tree_40cm_BA_Total"
"Intercept",-0.235785100876881,NA,NA,NA,"GWMP","tree_40cm_Dens_Exotic"
"Slope",0.353677651315322,NA,NA,NA,"GWMP","tree_40cm_Dens_Exotic"
"c1_response",0.117892550438442,NA,NA,NA,"GWMP","tree_40cm_Dens_Exotic"
"c2_response",0.471570201753764,NA,NA,NA,"GWMP","tree_40cm_Dens_Exotic"
"c3_response",0.825247853069086,NA,NA,NA,"GWMP","tree_40cm_Dens_Exotic"
"Intercept",82.7605704077875,62.718836833248,108.702826131794,1000,"GWMP","tree_40cm_Dens_NatCan"
"Slope",-0.353677651315411,-3.18309886183801,2.47574355920735,1000,"GWMP","tree_40cm_Dens_NatCan"
"c1_response",82.406892756472,63.6590299229975,105.755512370806,1000,"GWMP","tree_40cm_Dens_NatCan"
"c2_response",82.0532151051566,62.954621934127,104.700374044408,1000,"GWMP","tree_40cm_Dens_NatCan"
"c3_response",81.6995374538412,61.6489619380184,104.815319281062,1000,"GWMP","tree_40cm_Dens_NatCan"
"Intercept",NA,NA,NA,NA,"GWMP","tree_40cm_Dens_NatOth"
"Slope",NA,NA,NA,NA,"GWMP","tree_40cm_Dens_NatOth"
"c3_response",NA,NA,NA,NA,"GWMP","tree_40cm_Dens_NatOth"
"c1_response",NA,NA,NA,NA,"GWMP","tree_40cm_Dens_NatOth"
