"Plot_Name","Network","Unit_Code","Year","cycle","lat_rank","excludeEvent","Tree_BA_FRAX","Tree_BA_FAGGRA","Tree_BA_TSUCAN","Tree_BA_ASITRI","Tree_Dens_FRAX","Tree_Dens_FAGGRA","Tree_Dens_TSUCAN","Tree_Dens_ASITRI","Sap_BA_FRAX","Sap_BA_FAGGRA","Sap_BA_TSUCAN","Sap_BA_ASITRI","Sap_Dens_FRAX","Sap_Dens_FAGGRA","Sap_Dens_TSUCAN","Sap_Dens_ASITRI","Seed_Dens_FRAX","Seed_Dens_FAGGRA","Seed_Dens_TSUCAN","Seed_Dens_ASITRI"
"DEWA-262","ERMN","DEWA",2014,2,32,0,0.716379452980644,0,0,0,28.2942121052258,0,0,0,0.659967183770883,0,0,0,0.0198886237072395,0,0,0,0.119331742243437,0,0,0
"DEWA-262","ERMN","DEWA",2018,3,32,0,0.773124030118284,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.218774860779634,0,0,0
"DEWA-264","ERMN","DEWA",2009,1,32,0,11.8161942980043,0,0,0,169.765272631355,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-264","ERMN","DEWA",2013,2,32,0,11.3071153297813,0,0,0,141.471060526129,0,28.2942121052258,0,0.0351461813842482,0,0,0,0.0198886237072395,0,0,0,0.0198886237072395,0,0,0
"DEWA-264","ERMN","DEWA",2017,3,32,0,11.5789159653679,0,0,0,127.323954473516,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-271","ERMN","DEWA",2009,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0
"DEWA-271","ERMN","DEWA",2013,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0
"DEWA-271","ERMN","DEWA",2017,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139220365950676,0
"DEWA-273","ERMN","DEWA",2008,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0,0
"DEWA-273","ERMN","DEWA",2012,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"DEWA-273","ERMN","DEWA",2016,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"DEWA-280","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,99.0297423682904,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"DEWA-280","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,99.0297423682904,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0.0198886237072395,0
"DEWA-280","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0.417661097852029,0.0397772474144789,0.0994431185361973,0
"DEWA-284","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-284","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-284","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-285","ERMN","DEWA",2009,1,32,0,3.3051299510357,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.0795544948289578,0,0,0
"DEWA-285","ERMN","DEWA",2013,2,32,0,2.80005099216637,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0,0
"DEWA-285","ERMN","DEWA",2017,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994431185361973,0,0,0
"DEWA-289","ERMN","DEWA",2010,1,32,0,5.19810104428186,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-289","ERMN","DEWA",2014,2,32,0,5.35059028975611,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-289","ERMN","DEWA",2018,3,32,0,5.5029906461336,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0
"DEWA-293","ERMN","DEWA",2008,1,32,0,5.76199125178826,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-293","ERMN","DEWA",2012,2,32,0,6.18488112957533,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-293","ERMN","DEWA",2016,3,32,0,6.4762595887211,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-298","ERMN","DEWA",2008,1,32,0,0,7.35493942122975,0,0,0,155.618166578742,28.2942121052258,0,0,0.328031026252983,0,0,0,0.119331742243437,0,0,0,1.01431980906921,0.0198886237072395,0
"DEWA-298","ERMN","DEWA",2012,2,32,0,0,8.08834113623797,0,0,0,155.618166578742,28.2942121052258,0,0,0.359272076372315,0,0,0,0.0994431185361973,0,0,0,1.17342879872713,0.0198886237072395,0
"DEWA-298","ERMN","DEWA",2016,3,32,0,0,8.86825407112052,0,0,0,155.618166578742,28.2942121052258,0,0,0.671682577565632,0,0,0,0.238663484486873,0,0,0,1.17342879872713,0.0198886237072395,0
"DEWA-303","ERMN","DEWA",2008,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-303","ERMN","DEWA",2012,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-303","ERMN","DEWA",2016,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-304","ERMN","DEWA",2009,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159108989657916,0,0,0
"DEWA-304","ERMN","DEWA",2013,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"DEWA-304","ERMN","DEWA",2017,3,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEWA-305","ERMN","DEWA",2008,1,32,0,0,0,0,0,0,0,183.912378683968,0,0,0,0,0,0,0,0.0198886237072395,0,0.0198886237072395,0,0,0
"DEWA-305","ERMN","DEWA",2012,2,32,0,0,0,0,0,0,0,169.765272631355,0,0,0,0,0,0,0,0.0198886237072395,0,0.755767700875099,0,0,0
"DEWA-305","ERMN","DEWA",2016,3,32,0,0,0,0,0,0,0,113.176848420903,0,0,0,0,0,0,0,0,0,0.954653937947494,0,0,0
"DEWA-312","ERMN","DEWA",2009,1,32,0,10.9533478358542,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-312","ERMN","DEWA",2013,2,32,0,14.4408671022834,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-312","ERMN","DEWA",2017,3,32,0,18.1494757746034,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-313","ERMN","DEWA",2010,1,32,0,4.96538938899095,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-313","ERMN","DEWA",2014,2,32,0,5.35243473851367,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-313","ERMN","DEWA",2018,3,32,0,5.81452470796738,0,0,0,42.4413181578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-319","ERMN","DEWA",2009,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517104216388226,0,0,0
"DEWA-319","ERMN","DEWA",2013,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298329355608592,0,0,0
"DEWA-319","ERMN","DEWA",2017,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278440731901352,0,0,0
"DEWA-322","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-322","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-322","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-339","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-339","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-339","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-340","ERMN","DEWA",2009,1,32,0,11.3739710416742,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0.119331742243437,0,0,0
"DEWA-340","ERMN","DEWA",2013,2,32,0,11.9425834824454,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"DEWA-340","ERMN","DEWA",2017,3,32,0,10.7076361501637,0,0,0,56.5884242104517,0,0,0,0,0,0,0,0,0,0,0,0.676213206046142,0,0,0
"DEWA-342","ERMN","DEWA",2009,1,32,0,0,1.486192364245,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.0795544948289578,0,0
"DEWA-342","ERMN","DEWA",2013,2,32,0,0,1.65934832471356,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.0994431185361973,0,0
"DEWA-342","ERMN","DEWA",2017,3,32,0,0,1.77102636364257,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0.159108989657916,0,0
"DEWA-351","ERMN","DEWA",2009,1,32,0,0,0.494678934549605,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0
"DEWA-351","ERMN","DEWA",2013,2,32,0,0,0.587779152257904,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0596658711217184,0,0
"DEWA-351","ERMN","DEWA",2017,3,32,0,0,0.6293792495368,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0596658711217184,0,0
"DEWA-352","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-352","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-352","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-357","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-357","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-357","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-358","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-358","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-358","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-359","ERMN","DEWA",2011,1,32,0,4.2677766465616,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-359","ERMN","DEWA",2015,2,32,0,4.89773367522727,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-359","ERMN","DEWA",2019,3,32,0,5.60420199392031,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-367","ERMN","DEWA",2009,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-367","ERMN","DEWA",2013,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-367","ERMN","DEWA",2017,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-369","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-369","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-369","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-372","ERMN","DEWA",2010,1,32,0,0.650712632756746,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0
"DEWA-372","ERMN","DEWA",2014,2,32,0,0.700012748041591,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0,0
"DEWA-372","ERMN","DEWA",2018,3,32,0,0.745346187383978,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-375","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-375","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-375","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-381","ERMN","DEWA",2008,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-381","ERMN","DEWA",2012,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-381","ERMN","DEWA",2016,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-385","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-385","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-385","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-386","ERMN","DEWA",2010,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-386","ERMN","DEWA",2014,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-386","ERMN","DEWA",2018,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-390","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,99.0297423682904,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0
"DEWA-390","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,99.0297423682904,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-390","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,155.618166578742,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0.0198886237072395,0
"DEWA-398","ERMN","DEWA",2011,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-398","ERMN","DEWA",2015,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-398","ERMN","DEWA",2019,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEWA-407","ERMN","DEWA",2008,1,32,0,4.58834406285258,2.94255132539335,0,0,56.5884242104517,28.2942121052258,14.1471060526129,0,0,0,0,0,0,0,0,0,0.0198886237072395,0.159108989657916,0,0
"DEWA-407","ERMN","DEWA",2012,2,32,0,4.90650036239422,3.05175158075045,0,0,56.5884242104517,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0.35799522673031,0,0
"DEWA-407","ERMN","DEWA",2016,3,32,0,5.18491212455161,3.21718530093888,0,0,56.5884242104517,28.2942121052258,0,0,0,0.0156205250596659,0,0,0,0.0198886237072395,0,0,0.0198886237072395,0.298329355608592,0,0
"FONE-002","ERMN","FONE",2011,1,24,0,0,0.612545876839811,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-002","ERMN","FONE",2015,2,24,0,0,0.647912626209128,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-002","ERMN","FONE",2019,3,24,0,0,0.683601598554164,0,0,0,28.2942121052258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-004","ERMN","FONE",2010,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-004","ERMN","FONE",2014,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-004","ERMN","FONE",2018,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"FONE-006","ERMN","FONE",2009,1,24,0,5.6072353343469,0,0,0,268.795014999645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-006","ERMN","FONE",2013,2,24,0,7.34001716411288,0,0,0,268.795014999645,0,0,0,0,0,0,0,0,0,0,0,0.954653937947494,0,0,0
"FONE-006","ERMN","FONE",2017,3,24,0,5.12613420932582,0,0,0,141.471060526129,0,0,0,0,0,0,0,0,0,0,0,1.63086714399364,0,0,0
"FONE-011","ERMN","FONE",2011,1,24,0,7.55950656626226,0,0,0,155.618166578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-011","ERMN","FONE",2015,2,24,0,7.88981844978444,0,0,0,155.618166578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-011","ERMN","FONE",2019,3,24,0,0.960402245832971,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0
"FONE-012","ERMN","FONE",2009,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-012","ERMN","FONE",2013,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-012","ERMN","FONE",2017,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-014","ERMN","FONE",2011,1,24,0,0.576201347406245,0,0,0,56.5884242104517,0,0,0,0,0.191351431980907,0,0,0,0.0198886237072395,0,0,0.178997613365155,0.0198886237072395,0,0
"FONE-014","ERMN","FONE",2015,2,24,0,0.628034801948459,0,0,0,56.5884242104517,0,0,0,0,0.191351431980907,0,0,0,0.0198886237072395,0,0,2.86396181384248,0.0198886237072395,0,0
"FONE-014","ERMN","FONE",2019,3,24,0,0.669601565816074,0,0,0,56.5884242104517,0,0,0,0,0.316315632458234,0,0,0,0.0198886237072395,0,0,2.46618933969769,0.0198886237072395,0,0
"FONE-018","ERMN","FONE",2010,1,24,0,0.199511577654876,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.119331742243437,0.0198886237072395,0,0
"FONE-018","ERMN","FONE",2014,2,24,0,0.230400538775423,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0.178997613365155,0.0198886237072395,0,0
"FONE-018","ERMN","FONE",2018,3,24,0,0.243378346900891,0,0,0,14.1471060526129,0,0,0,0,0.0351461813842482,0,0,0,0.0198886237072395,0,0,0.0994431185361973,0,0,0
"FONE-024","ERMN","FONE",2009,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-024","ERMN","FONE",2013,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-024","ERMN","FONE",2017,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-027","ERMN","FONE",2009,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278440731901352,0,0,0
"FONE-027","ERMN","FONE",2013,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218774860779634,0,0,0
"FONE-027","ERMN","FONE",2017,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397772474144789,0,0,0
"FONE-028","ERMN","FONE",2011,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596658711217184,0,0,0
"FONE-028","ERMN","FONE",2015,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795544948289578,0,0,0
"FONE-028","ERMN","FONE",2019,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139220365950676,0,0,0
"FONE-029","ERMN","FONE",2010,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-029","ERMN","FONE",2014,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-029","ERMN","FONE",2018,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-030","ERMN","FONE",2010,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0,0
"FONE-030","ERMN","FONE",2014,2,24,0,0,0.134444758834038,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0.198886237072395,0,0,0
"FONE-030","ERMN","FONE",2018,3,24,0,0,0.187778216883905,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0.477326968973747,0,0,0
"FONE-031","ERMN","FONE",2008,1,24,0,9.76568950304337,0,0,0,99.0297423682904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-031","ERMN","FONE",2012,2,24,0,9.5394334184039,0,0,0,84.8826363156775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-031","ERMN","FONE",2016,3,24,0,9.46681102635934,0,0,0,70.7355302630646,0,0,0,0,0,0,0,0,0,0,0,0.0596658711217184,0,0,0
"FONE-035","ERMN","FONE",2009,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178997613365155,0,0,0
"FONE-035","ERMN","FONE",2013,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238663484486873,0,0,0
"FONE-035","ERMN","FONE",2017,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218774860779634,0.0596658711217184,0,0
"FONE-038","ERMN","FONE",2010,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"FONE-038","ERMN","FONE",2014,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"FONE-038","ERMN","FONE",2018,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397772474144789,0,0,0
"FONE-039","ERMN","FONE",2008,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119331742243437,0,0,0
"FONE-039","ERMN","FONE",2012,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198886237072395,0,0,0
"FONE-039","ERMN","FONE",2016,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139220365950676,0,0,0
"FONE-041","ERMN","FONE",2011,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218774860779634,0.0198886237072395,0,0
"FONE-041","ERMN","FONE",2015,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616547334924423,0.0198886237072395,0,0
"FONE-041","ERMN","FONE",2019,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01431980906921,0.0198886237072395,0,0
"FONE-042","ERMN","FONE",2008,1,24,0,0,0,0,0,0,0,0,0,0,0.800551909307876,0,0,0,0.178997613365155,0,0,0.0198886237072395,0.218774860779634,0,0
"FONE-042","ERMN","FONE",2012,2,24,0,0,0,0,0,0,0,0,0,0,0.620915871121718,0,0,0,0.0994431185361973,0,0,0.0596658711217184,0.298329355608592,0,0
"FONE-042","ERMN","FONE",2016,3,24,0,0,0,0,0,0,0,0,0,0,0.792741646778043,0,0,0,0.119331742243437,0,0,0.0397772474144789,0.258552108194113,0,0
"FONE-043","ERMN","FONE",2008,1,24,0,0,0,0,0,0,0,0,0,0.195256563245823,0,0,0,0.0397772474144789,0,0,0,0.417661097852029,0.0198886237072395,0,0
"FONE-043","ERMN","FONE",2012,2,24,0,0,0,0,0,0,0,0,0,0.160110381861575,0,0,0,0.0397772474144789,0,0,0,0.457438345266508,0,0,0
"FONE-043","ERMN","FONE",2016,3,24,0,0,0.129600303061176,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,1.07398568019093,0,0,0
"FONE-046","ERMN","FONE",2008,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-046","ERMN","FONE",2012,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FONE-046","ERMN","FONE",2016,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRHI-001","ERMN","FRHI",2009,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRHI-001","ERMN","FRHI",2013,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596658711217184,0,0,0
"FRHI-001","ERMN","FRHI",2017,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27287191726333,0,0,0
"FRHI-003","ERMN","FRHI",2010,1,23,0,0,0,0,0,0,0,0,0,0.0351461813842482,0,0,0,0.0198886237072395,0,0,0,0,0,0,0
"FRHI-003","ERMN","FRHI",2014,2,23,0,0,0,0,0,0,0,0,0,0.0624821002386635,0,0,0,0.0198886237072395,0,0,0,0.596658711217184,0,0,0
"FRHI-003","ERMN","FRHI",2018,3,23,0,0,0,0,0,0,0,0,0,0.0624821002386635,0,0,0,0.0198886237072395,0,0,0,0.298329355608592,0,0,0
"FRHI-004","ERMN","FRHI",2011,1,23,0,0.117878053427299,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395
"FRHI-004","ERMN","FRHI",2015,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395
"FRHI-004","ERMN","FRHI",2019,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198886237072395
"FRHI-008","ERMN","FRHI",2010,1,23,0,0,19.1753115067813,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRHI-008","ERMN","FRHI",2014,2,23,0,0,20.0000912132483,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0.0198886237072395,0,0,0
"FRHI-008","ERMN","FRHI",2018,3,23,0,0,20.8896266266975,0,0,0,169.765272631355,0,0,0,0,0,0,0,0,0,0,0.0596658711217184,0.0994431185361973,0,0
"FRHI-010","ERMN","FRHI",2008,1,23,0,0.132011419810513,0,0,0,14.1471060526129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
