"Unit_Code","Network","lat_rank","cycle","size_class","density","class","park_ord","strp_col"
"MORR","NETN",30,1,"dbh_70cm",4.46428571428571,70,"MORR","#AACCA7"
"MORR","NETN",30,1,"dbh_80cm",0,80,"MORR","#AACCA7"
"MORR","NETN",30,1,"dbh_90cm",0.892857142857143,90,"MORR","#AACCA7"
"MORR","NETN",30,1,"dbh_100cm",1.78571428571429,100,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_10cm",62.5,10,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_20cm",58.0357142857143,20,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_30cm",44.6428571428571,30,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_40cm",30.3571428571429,40,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_50cm",30.3571428571429,50,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_60cm",10.7142857142857,60,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_70cm",6.25,70,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_80cm",0,80,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_90cm",0.892857142857143,90,"MORR","#AACCA7"
"MORR","NETN",30,2,"dbh_100cm",1.78571428571429,100,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_10cm",56.25,10,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_20cm",49.1071428571429,20,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_30cm",43.75,30,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_40cm",29.4642857142857,40,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_50cm",28.5714285714286,50,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_60cm",12.5,60,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_70cm",7.14285714285714,70,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_80cm",1.78571428571429,80,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_90cm",0,90,"MORR","#AACCA7"
"MORR","NETN",30,3,"dbh_100cm",2.67857142857143,100,"MORR","#AACCA7"
"NACE","NCRN",14,1,"dbh_10cm",204.982057297452,10,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_20cm",111.370574449423,20,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_30cm",62.9093244862957,30,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_40cm",30.1001552566008,40,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_50cm",12.6420652077723,50,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_60cm",7.2240372615842,60,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_70cm",3.01001552566008,70,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_80cm",1.20400621026403,80,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_90cm",0.903004657698024,90,"NACE","#E1E59B"
"NACE","NCRN",14,1,"dbh_100cm",1.80600931539605,100,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_10cm",205.584060402584,10,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_20cm",107.156552713499,20,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_30cm",60.8023136183336,30,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_40cm",27.0901397309407,40,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_50cm",15.6520807334324,50,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_60cm",5.71902949875415,60,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_70cm",3.01001552566008,70,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_80cm",1.80600931539605,80,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_90cm",0.602003105132016,90,"NACE","#E1E59B"
"NACE","NCRN",14,2,"dbh_100cm",1.80600931539605,100,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_10cm",194.227522658895,10,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_20cm",99.3242414811042,20,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_30cm",55.4093691348593,30,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_40cm",24.7573776985542,40,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_50cm",16.2101877788152,50,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_60cm",7.36826717218874,60,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_70cm",2.9473068688755,70,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_80cm",1.47365343443775,80,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_90cm",0.884192060662649,90,"NACE","#E1E59B"
"NACE","NCRN",14,3,"dbh_100cm",1.47365343443775,100,"NACE","#E1E59B"
"NERI","ERMN",7,1,"dbh_10cm",284.328427350342,10,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_20cm",123.301449714368,20,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_30cm",75.4510558432127,30,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_40cm",38.4190118907535,40,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_50cm",15.6727377027262,50,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_60cm",6.38005251615402,60,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_70cm",2.63523908275927,70,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_80cm",0.55478717531774,80,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_90cm",0.27739358765887,90,"NERI","#A5BDCD"
"NERI","ERMN",7,1,"dbh_100cm",0.138696793829435,100,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_10cm",270.366283438179,10,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_20cm",120.750269294535,20,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_30cm",76.594253659019,30,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_40cm",39.2974249183399,40,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_50cm",16.1476691482633,50,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_60cm",7.71658525669221,60,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_70cm",2.57219508556407,70,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_80cm",0.571598907903127,80,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_90cm",0.285799453951563,90,"NERI","#A5BDCD"
"NERI","ERMN",7,2,"dbh_100cm",0.142899726975782,100,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_10cm",258.669520491896,10,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_20cm",115.673126053749,20,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_30cm",72.3997263789651,30,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_40cm",43.4120964686132,40,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_50cm",17.3370992286794,50,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_60cm",7.9057172482778,60,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_70cm",3.46741984573588,70,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_80cm",0.416090381488305,80,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_90cm",0.416090381488305,90,"NERI","#A5BDCD"
"NERI","ERMN",7,3,"dbh_100cm",0.27739358765887,100,"NERI","#A5BDCD"
"PETE","MIDN",2,1,"dbh_10cm",388.235294117647,10,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_20cm",245.588235294118,20,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_30cm",76.9607843137255,30,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_40cm",18.1372549019608,40,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_50cm",16.6666666666667,50,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_60cm",3.43137254901961,60,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_70cm",0.490196078431373,70,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_80cm",0,80,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_90cm",0,90,"PETE","#E7CDA4"
"PETE","MIDN",2,1,"dbh_100cm",0,100,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_10cm",369.230769230769,10,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_20cm",237.5,20,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_30cm",94.7115384615385,30,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_40cm",26.9230769230769,40,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_50cm",13.4615384615385,50,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_60cm",5.76923076923077,60,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_70cm",0,70,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_80cm",0,80,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_90cm",0,90,"PETE","#E7CDA4"
"PETE","MIDN",2,2,"dbh_100cm",0,100,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_10cm",329.326923076923,10,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_20cm",218.269230769231,20,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_30cm",110.576923076923,30,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_40cm",33.1730769230769,40,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_50cm",11.0576923076923,50,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_60cm",7.21153846153846,60,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_70cm",0.961538461538462,70,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_80cm",0,80,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_90cm",0,90,"PETE","#E7CDA4"
"PETE","MIDN",2,3,"dbh_100cm",0,100,"PETE","#E7CDA4"
"PRWI","NCRN",12,1,"dbh_10cm",229.963110287654,10,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_20cm",109.371508965829,20,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_30cm",71.5158930169072,30,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_40cm",30.9284284943514,40,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_50cm",15.5129972574192,50,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_60cm",7.12231949554465,60,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_70cm",2.244018471199,70,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_80cm",0.097566020486913,80,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_90cm",0.292698061460739,90,"PRWI","#E1E59B"
"PRWI","NCRN",12,1,"dbh_100cm",0,100,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_10cm",234.938977332486,10,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_20cm",104.590773961971,20,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_30cm",72.7842512832371,30,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_40cm",32.0016547197075,40,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_50cm",15.9032613393668,50,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_60cm",8.00041367992687,60,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_70cm",2.34158449168591,70,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_80cm",0.487830102434565,80,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_90cm",0.292698061460739,90,"PRWI","#E1E59B"
"PRWI","NCRN",12,2,"dbh_100cm",0,100,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_10cm",240.597806520727,10,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_20cm",101.46866130639,20,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_30cm",67.5156861769438,30,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_40cm",32.6846168631158,40,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_50cm",16.4886574622883,50,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_60cm",8.68337582333526,60,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_70cm",2.73184857363356,70,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_80cm",0.780528163895304,80,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_90cm",0.292698061460739,90,"PRWI","#E1E59B"
"PRWI","NCRN",12,3,"dbh_100cm",0,100,"PRWI","#E1E59B"
"RICH","MIDN",5,1,"dbh_10cm",337.5,10,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_20cm",160.9375,20,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_30cm",57.8125,30,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_40cm",30.46875,40,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_50cm",14.0625,50,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_60cm",5.46875,60,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_70cm",0.78125,70,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_80cm",0,80,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_90cm",0,90,"RICH","#E7CDA4"
"RICH","MIDN",5,1,"dbh_100cm",0,100,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_10cm",326.5625,10,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_20cm",152.34375,20,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_30cm",72.65625,30,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_40cm",35.9375,40,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_50cm",13.28125,50,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_60cm",4.6875,60,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_70cm",0,70,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_80cm",0,80,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_90cm",0,90,"RICH","#E7CDA4"
"RICH","MIDN",5,2,"dbh_100cm",0,100,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_10cm",310.9375,10,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_20cm",134.375,20,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_30cm",85.9375,30,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_40cm",39.0625,40,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_50cm",15.625,50,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_60cm",5.46875,60,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_70cm",0,70,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_80cm",0,80,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_90cm",0.78125,90,"RICH","#E7CDA4"
"RICH","MIDN",5,3,"dbh_100cm",0,100,"RICH","#E7CDA4"
"ROCR","NCRN",17,1,"dbh_10cm",139.236981342244,10,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_20cm",42.4412189118071,20,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_30cm",29.0387287291312,30,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_40cm",30.5278943049841,40,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_50cm",24.5712320015726,50,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_60cm",23.0820664257197,60,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_70cm",15.6362385464553,70,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_80cm",3.72291393963221,80,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_90cm",4.46749672755865,90,"ROCR","#E1E59B"
"ROCR","NCRN",17,1,"dbh_100cm",0.744582787926441,100,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_10cm",153.384054312847,10,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_20cm",40.2074705480278,20,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_30cm",29.7833115170576,30,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_40cm",30.5278943049841,40,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_50cm",23.0820664257197,50,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_60cm",19.3591524860875,60,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_70cm",18.614569698161,70,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_80cm",3.72291393963221,80,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_90cm",3.72291393963221,90,"ROCR","#E1E59B"
"ROCR","NCRN",17,2,"dbh_100cm",0.744582787926441,100,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_10cm",145.193643645656,10,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_20cm",48.3978812152187,20,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_30cm",26.8049803653519,30,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_40cm",32.7616426687634,40,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_50cm",23.0820664257197,50,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_60cm",17.8699869102346,60,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_70cm",18.614569698161,70,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_80cm",5.95666230341153,80,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_90cm",3.72291393963221,90,"ROCR","#E1E59B"
"ROCR","NCRN",17,3,"dbh_100cm",1.48916557585288,100,"ROCR","#E1E59B"
"ROVA","NETN",34,1,"dbh_10cm",185,10,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_20cm",98.125,20,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_30cm",51.25,30,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_40cm",32.5,40,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_50cm",19.375,50,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_60cm",8.125,60,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_70cm",4.375,70,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_80cm",1.875,80,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_90cm",0.625,90,"ROVA","#AACCA7"
"ROVA","NETN",34,1,"dbh_100cm",0.625,100,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_10cm",180,10,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_20cm",92.5,20,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_30cm",54.375,30,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_40cm",36.875,40,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_50cm",18.125,50,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_60cm",11.875,60,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_70cm",3.125,70,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_80cm",1.875,80,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_90cm",1.25,90,"ROVA","#AACCA7"
"ROVA","NETN",34,2,"dbh_100cm",0.625,100,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_10cm",161.875,10,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_20cm",88.75,20,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_30cm",53.75,30,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_40cm",38.125,40,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_50cm",20,50,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_60cm",10,60,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_70cm",4.375,70,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_80cm",2.5,80,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_90cm",1.25,90,"ROVA","#AACCA7"
"ROVA","NETN",34,3,"dbh_100cm",0.625,100,"ROVA","#AACCA7"
"SAGA","NETN",37,1,"dbh_10cm",220.238095238095,10,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_20cm",150,20,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_30cm",76.1904761904762,30,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_40cm",61.9047619047619,40,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_50cm",21.4285714285714,50,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_60cm",15.4761904761905,60,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_70cm",5.95238095238095,70,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_80cm",2.38095238095238,80,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_90cm",1.19047619047619,90,"SAGA","#AACCA7"
"SAGA","NETN",37,1,"dbh_100cm",0,100,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_10cm",211.904761904762,10,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_20cm",150,20,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_30cm",82.1428571428571,30,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_40cm",57.1428571428571,40,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_50cm",25,50,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_60cm",15.4761904761905,60,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_70cm",4.76190476190476,70,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_80cm",3.57142857142857,80,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_90cm",1.19047619047619,90,"SAGA","#AACCA7"
"SAGA","NETN",37,2,"dbh_100cm",0,100,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_10cm",194.047619047619,10,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_20cm",146.428571428571,20,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_30cm",79.7619047619048,30,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_40cm",55.9523809523809,40,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_50cm",29.7619047619048,50,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_60cm",10.7142857142857,60,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_70cm",7.14285714285714,70,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_80cm",4.76190476190476,80,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_90cm",1.19047619047619,90,"SAGA","#AACCA7"
"SAGA","NETN",37,3,"dbh_100cm",0,100,"SAGA","#AACCA7"
"SAHI","NCBN",31,1,"dbh_10cm",75,10,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_20cm",37.5,20,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_30cm",37.5,30,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_40cm",56.25,40,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_50cm",12.5,50,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_60cm",12.5,60,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_70cm",12.5,70,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_80cm",0,80,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_90cm",12.5,90,"SAHI","#CFB9D9"
"SAHI","NCBN",31,1,"dbh_100cm",6.25,100,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_10cm",37.5,10,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_20cm",50,20,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_30cm",31.25,30,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_40cm",31.25,40,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_50cm",18.75,50,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_60cm",18.75,60,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_70cm",18.75,70,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_80cm",0,80,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_90cm",12.5,90,"SAHI","#CFB9D9"
"SAHI","NCBN",31,2,"dbh_100cm",0,100,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_10cm",56.25,10,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_20cm",37.5,20,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_30cm",31.25,30,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_40cm",25,40,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_50cm",25,50,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_60cm",12.5,60,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_70cm",18.75,70,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_80cm",0,80,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_90cm",12.5,90,"SAHI","#CFB9D9"
"SAHI","NCBN",31,3,"dbh_100cm",0,100,"SAHI","#CFB9D9"
"SARA","NETN",36,1,"dbh_10cm",166.129032258065,10,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_20cm",96.7741935483871,20,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_30cm",45.9677419354839,30,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_40cm",22.5806451612903,40,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_50cm",16.9354838709677,50,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_60cm",4.03225806451613,60,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_70cm",2.41935483870968,70,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_80cm",0.806451612903226,80,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_90cm",0,90,"SARA","#AACCA7"
"SARA","NETN",36,1,"dbh_100cm",0,100,"SARA","#AACCA7"
"SARA","NETN",36,2,"dbh_10cm",189.84375,10,"SARA","#AACCA7"
"SARA","NETN",36,2,"dbh_20cm",97.65625,20,"SARA","#AACCA7"
"SARA","NETN",36,2,"dbh_30cm",49.21875,30,"SARA","#AACCA7"
"SARA","NETN",36,2,"dbh_40cm",23.4375,40,"SARA","#AACCA7"
"SARA","NETN",36,2,"dbh_50cm",16.40625,50,"SARA","#AACCA7"
